Returned byte 0x48
Returned byte 0x34
Returned byte 0x33
-548 -305 -276
-552 -311 -269
-549 -315 -263
-555 -305 -260
-552 -313 -252
-556 -311 -250
-556 -308 -242
-551 -314 -235
-560 -307 -234
-560 -310 -223
-558 -312 -222
-564 -304 -218
-561 -310 -212
-560 -310 -210
-560 -311 -202
-554 -316 -194
-560 -310 -190
-558 -313 -186
-556 -313 -177
-565 -308 -173
-556 -319 -167
-559 -311 -161
-554 -315 -158
-553 -319 -150
-558 -311 -146
-554 -317 -139
-559 -315 -136
-560 -316 -133
-552 -322 -125
-554 -315 -123
-552 -318 -116
-552 -320 -112
-554 -315 -108
-548 -319 -104
-553 -317 -101
-551 -315 -97
-543 -320 -92
-551 -311 -86
-548 -315 -80
-552 -313 -77
-554 -311 -70
-548 -316 -74
-550 -313 -66
-547 -315 -62
-541 -321 -58
-549 -308 -53
-541 -320 -52
-545 -317 -44
-540 -317 -39
-536 -323 -37
-538 -319 -33
-534 -321 -25
-532 -324 -19
-532 -314 -14
-525 -324 -8
-524 -321 1
-519 -322 6
-513 -327 13
-517 -319 21
-509 -326 27
-507 -323 33
-506 -322 39
-496 -333 45
-497 -327 50
-489 -331 55
-484 -332 59
-490 -326 66
-478 -330 74
-477 -329 80
-477 -326 83
-468 -337 86
-470 -329 95
-466 -330 94
-463 -333 101
-462 -329 103
-451 -339 103
-450 -335 113
-443 -339 107
-440 -341 115
-440 -334 123
-432 -341 122
-428 -339 129
-429 -338 134
-419 -346 135
-421 -339 139
-417 -344 144
-412 -343 146
-414 -337 154
-405 -346 147
-405 -344 152
-401 -345 154
-392 -353 152
-399 
