Header Lines
Date	mSecs Since Epoch	Roll	Pitch	Heading	Roll rate	Pitch rate	Heading rate	Track	Speed over ground	Rudder Demand	MainSail Demand	Jib Demand	Latitude	Longitude
060914-103259.371 1409999579371	1.262874	-2.613765	-102.302086	-0.084795	0.357732	0.413418	0.000000	0.000000	65.408134	0.000000	0.000000	0.000000	0.000000
060914-103259.391 1409999579391	1.262874	-2.613765	-102.302086	-0.084795	0.357732	0.413418	0.000000	0.000000	65.437172	0.000000	0.000000	0.000000	0.000000
060914-103259.411 1409999579411	1.264163	-2.609763	-102.315384	0.121109	0.101492	-0.627041	0.000000	0.000000	65.437172	0.000000	0.000000	0.000000	0.000000
060914-103259.431 1409999579431	1.264163	-2.609763	-102.315384	0.121109	0.101492	-0.627041	0.000000	0.000000	65.306526	0.000000	0.000000	0.000000	0.000000
060914-103259.451 1409999579451	1.264619	-2.602045	-102.325584	-0.075653	0.060886	-0.481605	0.000000	0.000000	65.306526	0.000000	0.000000	0.000000	0.000000
060914-103259.471 1409999579471	1.264619	-2.602045	-102.325584	-0.075653	0.060886	-0.481605	0.000000	0.000000	65.306526	0.000000	0.000000	0.000000	0.000000
060914-103259.491 1409999579491	1.261011	-2.594937	-102.336082	-0.383042	0.206932	-0.290871	0.000000	0.000000	65.312790	0.000000	0.000000	0.000000	0.000000
060914-103259.511 1409999579511	1.261011	-2.594937	-102.336082	-0.383042	0.206932	-0.290871	0.000000	0.000000	65.312790	0.000000	0.000000	0.000000	0.000000
060914-103259.531 1409999579531	1.260217	-2.584088	-102.348083	-0.042401	0.424087	-0.283241	0.000000	0.000000	65.275513	0.000000	0.000000	0.000000	0.000000
060914-103259.551 1409999579551	1.260217	-2.584088	-102.348083	-0.042401	0.424087	-0.283241	0.000000	0.000000	65.275513	0.000000	0.000000	0.000000	0.000000
060914-103259.571 1409999579571	1.263295	-2.579117	-102.388870	0.197664	0.054404	-1.574039	0.000000	0.000000	65.275513	0.000000	0.000000	0.000000	0.000000
060914-103259.591 1409999579591	1.263295	-2.579117	-102.388870	0.197664	0.054404	-1.574039	0.000000	0.000000	65.064857	0.000000	0.000000	0.000000	0.000000
060914-103259.611 1409999579611	1.265877	-2.568225	-102.421204	-0.007875	0.440091	-0.799179	0.000000	0.000000	65.064857	0.000000	0.000000	0.000000	0.000000
060914-103259.631 1409999579631	1.265877	-2.568225	-102.421204	-0.007875	0.440091	-0.799179	0.000000	0.000000	65.077675	0.000000	0.000000	0.000000	0.000000
060914-103259.651 1409999579651	1.261753	-2.556897	-102.454796	-0.247397	0.393867	-1.018524	0.000000	0.000000	65.077675	0.000000	0.000000	0.000000	0.000000
060914-103259.671 1409999579671	1.261753	-2.556897	-102.454796	-0.247397	0.393867	-1.018524	0.000000	0.000000	65.077675	0.000000	0.000000	0.000000	0.000000
